date,day,month,year,cases,deaths,country,country_code,countryterritoryCode,popData2018,coronavirus,related_queries,trends_title,trends_traffic,cumsum_case,growth_rate
2020-03-29,29,3,2020,17,0,South_Africa,ZA,ZAF,57779622.0,83,,"{0: 'Ntsiki Mazwai', 1: 'Covid-19 news', 2: 'Khayelitsha', 3: 'Queen Elizabeth', 4: 'Lion King', 5: 'Covid-19 news', 6: 'John Callahan', 7: 'Pablo Escobar', 8: 'Hola Bon Renaissance', 9: 'What is 5G', 10: 'Spider', 11: 'Donald Glover', 12: 'Bird'}","{0: '20K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+'}",1187,1.4321819713563606
2020-03-28,28,3,2020,243,0,South_Africa,ZA,ZAF,57779622.0,93,"{0: 'live coronavirus updates', 1: 'latest on coronavirus in south africa', 2: 'how many cases of coronavirus in south africa', 3: 'confirmed cases of coronavirus in south africa', 4: 'coronavirus tracker'}","{0: 'Lion', 1: 'Tiger', 2: 'Patrice Motsepe', 3: 'Shark', 4: 'Tiger View in 3D', 5: 'Dog', 6: 'Elephant', 7: 'Snake', 8: 'Horse', 9: 'Cat', 10: 'Wolf', 11: 'Bear', 12: ""Moody's South Africa"", 13: 'Panda', 14: 'Woolworths online shopping', 15: '5G', 16: 'Duck', 17: 'Hedgehog', 18: 'Giraffe', 19: 'Monkey'}","{0: '100K+', 1: '100K+', 2: '50K+', 3: '50K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '10K+', 14: '10K+', 15: '10K+', 16: '10K+', 17: '10K+', 18: '10K+', 19: '10K+'}",1170,20.76923076923077
2020-03-27,27,3,2020,218,2,South_Africa,ZA,ZAF,57779622.0,96,"{0: 'update on coronavirus in south africa', 1: 'is coronavirus airborne', 2: 'coronavirus airborne', 3: 'world meter coronavirus', 4: 'latest coronavirus stats'}","{0: 'Boris Johnson', 1: 'Italy lockdown', 2: 'Kenneth Meshoe', 3: 'TB Joshua', 4: 'Contagion', 5: 'Is coronavirus airborne', 6: 'Madeleine van Wyk', 7: 'Huawei P40', 8: 'Joyner Lucas ADHD', 9: 'PartyNextDoor', 10: ""Moody's South Africa"", 11: 'Mark Blum', 12: 'Usa coronavirus', 13: 'Ozark', 14: 'Abdelhak Nouri', 15: 'Coronavirus airborne', 16: 'Is COVID-19, airborne'}","{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+'}",927,23.516720604099245
2020-03-26,26,3,2020,152,0,South_Africa,ZA,ZAF,57779622.0,100,"{0: 'latest news on coronavirus in south africa', 1: 'coronavirus tips', 2: 'latest coronavirus stats', 3: 'coronavirus tracker', 4: 'coronavirus vaccine'}","{0: 'South Africa coronavirus Update', 1: 'Nasty C', 2: 'Angus Buchan', 3: 'Bizportal', 4: ""McDonald's"", 5: 'Edcon', 6: 'My Secret Terrius', 7: 'Burger King', 8: 'Www.bizportal.gov.za', 9: 'Coronavirus stats South Africa', 10: 'Prince Harry'}","{0: '50K+', 1: '50K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '2K+'}",709,21.438645980253877
2020-03-25,25,3,2020,155,0,South_Africa,ZA,ZAF,57779622.0,86,,,,557,27.82764811490126
2020-03-24,24,3,2020,128,0,South_Africa,ZA,ZAF,57779622.0,70,,,,402,31.8407960199005
2020-03-23,23,3,2020,34,0,South_Africa,ZA,ZAF,57779622.0,84,,,,274,12.408759124087592
2020-03-22,22,3,2020,35,0,South_Africa,ZA,ZAF,57779622.0,79,,,,240,14.583333333333334
2020-03-21,21,3,2020,55,0,South_Africa,ZA,ZAF,57779622.0,71,,,,205,26.829268292682926
2020-03-20,20,3,2020,34,0,South_Africa,ZA,ZAF,57779622.0,64,,,,150,22.666666666666668
2020-03-19,19,3,2020,31,0,South_Africa,ZA,ZAF,57779622.0,73,,,,116,26.724137931034484
2020-03-18,18,3,2020,23,0,South_Africa,ZA,ZAF,57779622.0,72,,,,85,27.058823529411764
2020-03-17,17,3,2020,11,0,South_Africa,ZA,ZAF,57779622.0,75,,,,62,17.741935483870968
2020-03-16,16,3,2020,27,0,South_Africa,ZA,ZAF,57779622.0,86,,,,51,52.94117647058823
2020-03-15,15,3,2020,0,0,South_Africa,ZA,ZAF,57779622.0,73,,,,24,0.0
2020-03-14,14,3,2020,7,0,South_Africa,ZA,ZAF,57779622.0,42,,,,24,29.166666666666668
2020-03-13,13,3,2020,4,0,South_Africa,ZA,ZAF,57779622.0,39,,,,17,23.529411764705884
2020-03-12,12,3,2020,6,0,South_Africa,ZA,ZAF,57779622.0,40,,,,13,46.15384615384615
2020-03-10,10,3,2020,4,0,South_Africa,ZA,ZAF,57779622.0,25,,,,7,57.142857142857146
2020-03-09,9,3,2020,1,0,South_Africa,ZA,ZAF,57779622.0,30,,,,3,33.333333333333336
2020-03-08,8,3,2020,1,0,South_Africa,ZA,ZAF,57779622.0,23,,,,2,50.0
2020-03-06,6,3,2020,1,0,South_Africa,ZA,ZAF,57779622.0,32,,,,1,100.0
2020-04-18,18,4,2020,5599,847,United_Kingdom,UK,GBR,66488991.0,30,,,,108692,5.151253082103558
2020-04-17,17,4,2020,4617,861,United_Kingdom,UK,GBR,66488991.0,41,,,,103093,4.47848059519075
2020-04-16,16,4,2020,4603,761,United_Kingdom,UK,GBR,66488991.0,45,,,,98476,4.674235346683456
2020-04-15,15,4,2020,5252,778,United_Kingdom,UK,GBR,66488991.0,45,,,,93873,5.594792964963301
2020-04-14,14,4,2020,4342,717,United_Kingdom,UK,GBR,66488991.0,49,,,,88621,4.899515916092122
2020-04-13,13,4,2020,5288,737,United_Kingdom,UK,GBR,66488991.0,51,,,,84279,6.274398130020527
2020-04-12,12,4,2020,8719,917,United_Kingdom,UK,GBR,66488991.0,38,,,,78991,11.037966350596903
2020-04-11,11,4,2020,5195,980,United_Kingdom,UK,GBR,66488991.0,38,,,,70272,7.392702641165756
2020-04-10,10,4,2020,4344,881,United_Kingdom,UK,GBR,66488991.0,52,,,,65077,6.675169414693364
2020-04-09,9,4,2020,5491,938,United_Kingdom,UK,GBR,66488991.0,41,,,,60733,9.04121317899659
2020-04-08,8,4,2020,3634,786,United_Kingdom,UK,GBR,66488991.0,57,,,,55242,6.578328083704428
2020-04-07,7,4,2020,3802,439,United_Kingdom,UK,GBR,66488991.0,44,,,,51608,7.367074872112851
2020-04-06,6,4,2020,5903,621,United_Kingdom,UK,GBR,66488991.0,47,,,,47806,12.34782244906497
2020-04-05,5,4,2020,3735,708,United_Kingdom,UK,GBR,66488991.0,60,,,,41903,8.913442951578645
2020-04-04,4,4,2020,4450,684,United_Kingdom,UK,GBR,66488991.0,59,,,,38168,11.658981345629847
2020-04-03,3,4,2020,4244,389,United_Kingdom,UK,GBR,66488991.0,43,,,,33718,12.586748917492141
2020-04-02,2,4,2020,4324,743,United_Kingdom,UK,GBR,66488991.0,47,,,,29474,14.670557101173916
2020-04-01,1,4,2020,3009,381,United_Kingdom,UK,GBR,66488991.0,46,,,,25150,11.964214711729623
2020-03-31,31,3,2020,2619,180,United_Kingdom,UK,GBR,66488991.0,48,,,,22141,11.82873402285353
2020-03-30,30,3,2020,2433,209,United_Kingdom,UK,GBR,66488991.0,51,,,,19522,12.462862411638152
2020-03-29,29,3,2020,2546,260,United_Kingdom,UK,GBR,66488991.0,61,,,,17089,14.89847270173796
2020-03-28,28,3,2020,2885,181,United_Kingdom,UK,GBR,66488991.0,62,,,,14543,19.837722615691398
2020-03-27,27,3,2020,2129,115,United_Kingdom,UK,GBR,66488991.0,62,,,,11658,18.262137587922457
2020-03-26,26,3,2020,1452,41,United_Kingdom,UK,GBR,66488991.0,66,,,,9529,15.237695455976493
2020-03-25,25,3,2020,1427,87,United_Kingdom,UK,GBR,66488991.0,72,,,,8077,17.66745078618299
2020-03-24,24,3,2020,967,54,United_Kingdom,UK,GBR,66488991.0,70,,,,6650,14.541353383458647
2020-03-23,23,3,2020,665,48,United_Kingdom,UK,GBR,66488991.0,81,,,,5683,11.701566074256554
2020-03-22,22,3,2020,1035,56,United_Kingdom,UK,GBR,66488991.0,82,,,,5018,20.625747309685135
2020-03-21,21,3,2020,706,33,United_Kingdom,UK,GBR,66488991.0,73,,,,3983,17.72533266382124
2020-03-20,20,3,2020,647,41,United_Kingdom,UK,GBR,66488991.0,71,,,,3277,19.74366798901434
2020-03-19,19,3,2020,680,43,United_Kingdom,UK,GBR,66488991.0,77,,,,2630,25.85551330798479
2020-03-18,18,3,2020,407,5,United_Kingdom,UK,GBR,66488991.0,89,,,,1950,20.871794871794872
2020-03-17,17,3,2020,152,20,United_Kingdom,UK,GBR,66488991.0,96,"{0: 'does coronavirus start with a sore throat', 1: 'hmrc coronavirus helpline', 2: 'self employed coronavirus relief', 3: 'small business grant coronavirus', 4: 'coronavirus ibuprofen nhs'}",,,1543,9.85093972780298
2020-03-16,16,3,2020,251,14,United_Kingdom,UK,GBR,66488991.0,100,"{0: 'idris elba coronavirus', 1: 'pregnancy and coronavirus uk', 2: 'how to test for coronavirus uk', 3: 'pregnant women coronavirus', 4: 'pregnant coronavirus'}",,,1391,18.044572250179726
2020-03-15,15,3,2020,433,11,United_Kingdom,UK,GBR,66488991.0,89,,,,1140,37.98245614035088
2020-03-14,14,3,2020,117,0,United_Kingdom,UK,GBR,66488991.0,85,,,,707,16.548797736916548
2020-03-13,13,3,2020,134,4,United_Kingdom,UK,GBR,66488991.0,82,,,,590,22.71186440677966
2020-03-12,12,3,2020,83,0,United_Kingdom,UK,GBR,66488991.0,91,"{0: 'tom hanks coronavirus', 1: 'coronavirus cobra', 2: 'ireland coronavirus cases', 3: 'coronavirus cobra meeting', 4: 'celebrities with coronavirus'}",,,456,18.20175438596491
2020-03-11,11,3,2020,52,1,United_Kingdom,UK,GBR,66488991.0,60,,,,373,13.941018766756033
2020-03-10,10,3,2020,48,2,United_Kingdom,UK,GBR,66488991.0,51,,,,321,14.953271028037383
2020-03-09,9,3,2020,67,1,United_Kingdom,UK,GBR,66488991.0,43,,,,273,24.542124542124544
2020-03-08,8,3,2020,43,1,United_Kingdom,UK,GBR,66488991.0,35,,,,206,20.87378640776699
2020-03-07,7,3,2020,48,0,United_Kingdom,UK,GBR,66488991.0,27,,,,163,29.447852760736197
2020-03-06,6,3,2020,30,1,United_Kingdom,UK,GBR,66488991.0,31,,,,115,26.08695652173913
2020-03-05,5,3,2020,34,0,United_Kingdom,UK,GBR,66488991.0,36,,,,85,40.0
2020-03-04,4,3,2020,11,0,United_Kingdom,UK,GBR,66488991.0,32,,,,51,21.568627450980394
2020-03-03,3,3,2020,4,0,United_Kingdom,UK,GBR,66488991.0,27,,,,40,10.0
2020-03-02,2,3,2020,13,0,United_Kingdom,UK,GBR,66488991.0,26,,,,36,36.111111111111114
2020-03-01,1,3,2020,5,0,United_Kingdom,UK,GBR,66488991.0,19,,,,23,21.73913043478261
2020-02-29,29,2,2020,2,0,United_Kingdom,UK,GBR,66488991.0,15,,,,18,11.11111111111111
2020-02-28,28,2,2020,3,0,United_Kingdom,UK,GBR,66488991.0,21,,,,16,18.75
2020-02-27,27,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,19,,,,13,0.0
2020-02-26,26,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,21,,,,13,0.0
2020-02-25,25,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,16,,,,13,0.0
2020-02-24,24,2,2020,4,0,United_Kingdom,UK,GBR,66488991.0,9,,,,13,30.76923076923077
2020-02-23,23,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,6,,,,9,0.0
2020-02-22,22,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,4,,,,9,0.0
2020-02-21,21,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,3,,,,9,0.0
2020-02-20,20,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,3,,,,9,0.0
2020-02-19,19,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,3,,,,9,0.0
2020-02-18,18,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,3,,,,9,0.0
2020-02-17,17,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,4,,,,9,0.0
2020-02-16,16,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,4,,,,9,0.0
2020-02-15,15,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,4,,,,9,0.0
2020-02-14,14,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,6,,,,9,0.0
2020-02-13,13,2,2020,1,0,United_Kingdom,UK,GBR,66488991.0,8,,,,9,11.11111111111111
2020-02-12,12,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,8,,,,8,0.0
2020-02-11,11,2,2020,4,0,United_Kingdom,UK,GBR,66488991.0,8,,,,8,50.0
2020-02-10,10,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,9,,,,4,0.0
2020-02-09,9,2,2020,1,0,United_Kingdom,UK,GBR,66488991.0,6,,,,4,25.0
2020-02-08,8,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,7,,,,3,0.0
2020-02-07,7,2,2020,1,0,United_Kingdom,UK,GBR,66488991.0,6,,,,3,33.333333333333336
2020-02-06,6,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,7,,,,2,0.0
2020-02-05,5,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,5,,,,2,0.0
2020-02-04,4,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,5,,,,2,0.0
2020-02-03,3,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,6,,,,2,0.0
2020-02-02,2,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,7,,,,2,0.0
2020-02-01,1,2,2020,0,0,United_Kingdom,UK,GBR,66488991.0,8,,,,2,0.0
2020-01-31,31,1,2020,2,0,United_Kingdom,UK,GBR,66488991.0,17,,,,2,100.0
2020-01-30,30,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,11,,,,0,0.0
2020-01-29,29,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,7,,,,0,0.0
2020-01-28,28,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,7,,,,0,0.0
2020-01-27,27,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,6,,,,0,0.0
2020-01-26,26,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,6,,,,0,0.0
2020-01-25,25,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,5,,,,0,0.0
2020-01-24,24,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,5,,,,0,0.0
2020-01-23,23,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,4,,,,0,0.0
2020-01-22,22,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,2,,,,0,0.0
2020-01-21,21,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,1,,,,0,0.0
2020-01-20,20,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-19,19,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-18,18,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-17,17,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-16,16,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-15,15,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-14,14,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-13,13,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-12,12,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-11,11,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-10,10,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-09,9,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-08,8,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-07,7,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-06,6,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-05,5,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-04,4,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-03,3,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-02,2,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-01-01,1,1,2020,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2019-12-31,31,12,2019,0,0,United_Kingdom,UK,GBR,66488991.0,0,,,,0,0.0
2020-04-18,18,4,2020,30833,3770,United_States_of_America,US,USA,327167434.0,41,,"{0: 'Eddie Vedder', 1: 'Nick Cordero', 2: 'Teddy Riley', 3: 'Stevie Wonder', 4: 'Shawn Mendes', 5: 'Keith Urban', 6: 'Maluma', 7: 'Sam Smith', 8: 'Waco', 9: 'David Koresh', 10: 'Billie Joe Armstrong', 11: 'Ranjit Chowdhry', 12: 'Kacey Musgraves', 13: 'Charlie Watts', 14: 'The Clark Sisters', 15: 'Thunderbirds flyover', 16: 'John Legend', 17: 'Jennifer Lopez', 18: 'Donald Trump Twitter', 19: 'Priyanka Chopra'}","{0: '2M+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",702164,4.391139391936926
2020-04-17,17,4,2020,31667,2299,United_States_of_America,US,USA,327167434.0,39,,"{0: 'Kenya Barris', 1: 'One World: Together At Home', 2: 'IRS stimulus check 2020', 3: 'DoorDash', 4: 'Florida beaches reopen', 5: 'Fiona Apple', 6: 'Too Hot to Handle, Netflix cast', 7: 'WNBA Draft', 8: 'Trump Twitter', 9: 'Siegfried and Roy', 10: ""Salute Deadpool's pants"", 11: 'Phantom of the Opera', 12: 'iPhone SE 2020', 13: 'Demi Lovato', 14: 'DaBaby', 15: 'Sam Heughan', 16: 'Wonderlic test', 17: 'Carrollton High School', 18: 'Michael Cohen', 19: 'Steve Cash'}","{0: '500K+', 1: '500K+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",671331,4.717047179409263
2020-04-16,16,4,2020,30148,4928,United_States_of_America,US,USA,327167434.0,40,,"{0: 'Brian Dennehy', 1: 'Remdesivir', 2: 'Disney Singalong', 3: 'Howard Finkel', 4: 'Coronavirus stats', 5: 'Dr. Phil', 6: 'Von Miller', 7: 'Trump briefing today', 8: 'Jalen Green', 9: 'Wisconsin stay-at-home order', 10: 'PPP', 11: 'Us map', 12: 'Luke Evans', 13: 'Keiji Fujiwara', 14: 'Chadwick Boseman', 15: 'Thomas Rhett', 16: 'Selena Quintanilla', 17: 'Utah earthquake', 18: 'Selena', 19: 'Al Capone'}","{0: '1M+', 1: '1M+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",639664,4.713099377173016
2020-04-15,15,4,2020,26922,2408,United_States_of_America,US,USA,327167434.0,42,,"{0: 'IRS stimulus check portal', 1: 'iPhone SE', 2: 'Michigan protest', 3: 'U.S. Bank', 4: 'Brandi Glanville', 5: 'Odell Beckham Jr', 6: 'Mrs. America', 7: 'Michael Jordan', 8: 'Outer Banks Netflix', 9: 'PNC', 10: 'WWE', 11: 'Vince McMahon', 12: 'Chris Cuomo wife', 13: 'Fifth Third Bank', 14: 'All In Challenge', 15: 'Roy Halladay', 16: '2,000 a month stimulus', 17: 'Amy Schumer', 18: 'Jackie Robinson', 19: 'Nikki Glaser'}","{0: '10M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '50K+', 19: '50K+'}",609516,4.41694721713622
2020-04-14,14,4,2020,25023,1541,United_States_of_America,US,USA,327167434.0,44,,"{0: 'Stimulus Check Calculator', 1: 'WHO', 2: 'Hank Steinbrenner', 3: 'Christopher Lloyd', 4: 'Gavin Newsom', 5: 'Earthquake Utah', 6: 'iPhone', 7: 'Gwen Stefani', 8: 'Gretchen Whitmer', 9: 'Jimmy Webb', 10: 'Playboi Carti', 11: 'Mutiny on the Bounty', 12: 'Brad Pitt', 13: 'How to make a face mask', 14: 'Kyle Larson video', 15: 'Kara Keough', 16: ""Chris D'Elia"", 17: 'New Amsterdam', 18: 'Stacey Abrams', 19: 'John Conway'}","{0: '500K+', 1: '500K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",582594,4.295100876425092
2020-04-13,13,4,2020,27620,1500,United_States_of_America,US,USA,327167434.0,42,,"{0: 'Stimulus checks', 1: 'IRS stimulus check portal', 2: 'IRS', 3: 'Stimulus check status', 4: 'Fauci', 5: 'Tarvaris Jackson', 6: 'IRS stimulus check 2020 portal', 7: 'Wisconsin Election results', 8: 'Karl-Anthony Towns', 9: 'Wheres My stimulus check 2020', 10: 'Irs.gov stimulus check', 11: 'Dune', 12: 'George Stephanopoulos', 13: 'DSW', 14: 'Rick May', 15: 'Bernie Sanders', 16: 'Kenny Rogers', 17: 'Chattanooga tornado', 18: ""Where's my stimulus check 2020"", 19: 'Michigan unemployment'}","{0: '2M+', 1: '2M+', 2: '2M+', 3: '1M+', 4: '1M+', 5: '500K+', 6: '500K+', 7: '500K+', 8: '500K+', 9: '500K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '200K+', 14: '200K+', 15: '200K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}",557571,4.95362922390153
2020-04-12,12,4,2020,28391,1831,United_States_of_America,US,USA,327167434.0,30,,"{0: 'Happy Easter', 1: 'Andrea Bocelli', 2: 'Tornado warning', 3: 'Kyle Larson', 4: 'Easter Sunday', 5: 'JESUS CHRIST SUPERSTAR LIVE!', 6: 'Killing Eve', 7: 'Timothee Chalamet', 8: 'Insecure', 9: 'Dolly Parton', 10: 'Chris Martin', 11: 'Allie Quigley', 12: 'Easter images', 13: 'Tiger Woods', 14: 'Ryan Cameron', 15: 'Willie Nelson', 16: 'Joel Osteen', 17: 'Stanley Chera', 18: 'Mark Cuban', 19: 'Alice Cooper'}","{0: '1M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",529951,5.357287749244741
2020-04-11,11,4,2020,35527,2087,United_States_of_America,US,USA,327167434.0,37,,"{0: 'Easter', 1: 'Happy Easter 2020', 2: 'IRS stimulus check portal', 3: 'The Clark Sisters', 4: 'Colby Cave', 5: 'Deviled eggs', 6: 'Billie Eilish', 7: 'SNL', 8: 'Jesus Christ Superstar', 9: 'Joel McHale', 10: 'Easter Bunny', 11: 'Stimulus check portal', 12: 'Hal Willner', 13: 'Fishing Tourney New Horizons', 14: 'Krakatoa eruption 2020', 15: 'Tara Reade', 16: 'Nick Cordero', 17: 'Shailene Woodley', 18: 'Ronda Rousey', 19: 'Sandra Lee'}","{0: '2M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '100K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",501560,7.083300103676529
2020-04-10,10,4,2020,33901,1873,United_States_of_America,US,USA,327167434.0,46,,"{0: 'Trolls World Tour', 1: 'National Siblings Day', 2: 'Stimulus check 2020 direct deposit', 3: 'Georgia Groome', 4: 'Elizabeth Holmes', 5: 'Good Friday 2020', 6: 'Hard-boiled eggs', 7: 'XFL', 8: 'Krakatoa', 9: 'Timothy Brown', 10: 'Happy Easter', 11: 'Jesus Christ Superstar', 12: 'Passion of Christ', 13: 'Yaya Mayweather', 14: 'Kristen Bell', 15: 'Dwayne Johnson', 16: 'UFC 249', 17: 'Love Wedding Repeat', 18: 'Kellyclarkson', 19: 'Jerome Adams'}","{0: '1M+', 1: '1M+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '50K+', 19: '50K+'}",466033,7.274377565537204
2020-04-09,9,4,2020,33323,1922,United_States_of_America,US,USA,327167434.0,48,,"{0: 'Good Friday', 1: 'IRS stimulus portal', 2: 'Colin Kaepernick', 3: 'Final Fantasy 7 Remake', 4: 'Hart Island', 5: 'Florence Pugh', 6: 'Maundy Thursday', 7: 'What is Good Friday', 8: 'Chris Johnson', 9: 'Brandin Cooks', 10: 'OPEC meeting', 11: 'Leslie Jordan', 12: 'Holy Thursday', 13: 'Blac Chyna', 14: 'Todd Chrisley', 15: 'Mort Drucker', 16: 'IRS stimulus check refund', 17: 'N95 respirators mask', 18: 'Draconian', 19: 'Elton John'}","{0: '1M+', 1: '500K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '20K+', 18: '20K+', 19: '20K+'}",432132,7.711301176492368
